CustomerID,risk_score,risk_band,churn_probability,Tenure Months,Contract,Internet Service,Monthly Charges,recommended_actions
4912-PIGUY,94,High,0.9381,1,Month-to-month,Fiber optic,84.6,Offer a term contract; Add Online Security (incentive)
0608-JDVEC,7,Low,0.0726,50,Two year,No,19.8,Move to automatic payment
9286-BHDQG,7,Low,0.0726,72,Two year,DSL,45.25,Relationship check-in
9621-OUPYD,7,Low,0.0725,25,One year,No,20.2,Relationship check-in
1371-OJCEK,7,Low,0.0724,48,One year,No,24.35,Relationship check-in
5825-XJOCM,7,Low,0.0724,48,One year,DSL,64.4,Add Tech Support
7921-BEPCI,7,Low,0.0723,72,Two year,DSL,59.75,Add Tech Support
5840-NVDCG,7,Low,0.0723,16,Two year,DSL,68.25,Relationship check-in
8433-WPJTV,7,Low,0.0722,65,One year,Fiber optic,103.9,Add Online Security (incentive)
0674-GCDXG,7,Low,0.0722,63,Two year,DSL,71.9,Relationship check-in
7244-KXYZN,7,Low,0.0721,24,One year,No,20.45,Relationship check-in
0839-JTCUD,7,Low,0.072,66,Two year,DSL,89.9,Relationship check-in
5915-ANOEI,7,Low,0.0719,70,Two year,DSL,79.15,Move to automatic payment
7706-YLMQA,7,Low,0.0717,70,One year,No,19.7,Relationship check-in
4378-MYPGO,7,Low,0.0717,68,Two year,Fiber optic,105.25,Add Tech Support
3118-UHVVQ,7,Low,0.0716,68,Two year,No,25.8,Relationship check-in
6522-OIQSX,7,Low,0.0716,69,Two year,DSL,54.95,Add Online Security (incentive); Add Tech Support
5055-BRMNE,7,Low,0.0716,67,Two year,Fiber optic,106.7,Relationship check-in
0895-LNKRC,7,Low,0.0714,6,One year,No,19.45,Move to automatic payment
4425-OWHWB,7,Low,0.0714,20,One year,No,19.35,Relationship check-in
1716-LSAMB,7,Low,0.0713,45,Two year,DSL,54.65,Relationship check-in
5176-OLSKT,7,Low,0.0713,66,Two year,DSL,66.9,Add Tech Support
4578-PHJYZ,7,Low,0.071,52,One year,DSL,68.75,Add Online Security (incentive); Move to automatic payment
6427-FEFIG,7,Low,0.071,24,Two year,DSL,78.6,Add Tech Support
6010-DDPPW,7,Low,0.071,70,Two year,No,25.15,Relationship check-in
6223-DHJGV,7,Low,0.071,42,One year,No,20.65,Move to automatic payment
9830-ECLEN,7,Low,0.0708,58,One year,DSL,50.0,Add Tech Support; Move to automatic payment
9548-LIGTA,7,Low,0.0708,61,Two year,DSL,81.05,Move to automatic payment
0042-JVWOJ,7,Low,0.0707,26,One year,No,19.6,Relationship check-in
7501-IWUNG,7,Low,0.0706,61,Two year,DSL,73.8,Add Online Security (incentive)
2005-DWQZJ,7,Low,0.0706,8,Two year,No,19.05,Move to automatic payment
0266-CLZKZ,7,Low,0.0704,67,Two year,Fiber optic,105.65,Add Online Security (incentive)
7469-LKBCI,7,Low,0.0704,16,Two year,No,18.95,Relationship check-in
9764-REAFF,7,Low,0.0704,59,Two year,No,18.4,Relationship check-in
7636-PEPNS,7,Low,0.0702,58,One year,DSL,44.1,Add Online Security (incentive); Add Tech Support
4636-OLWOE,7,Low,0.0701,54,One year,DSL,61.0,Add Online Security (incentive); Move to automatic payment
5451-MHQOF,7,Low,0.0701,56,One year,No,24.45,Move to automatic payment
5789-LDFXO,7,Low,0.07,24,One year,No,24.6,Move to automatic payment
9479-HYNYL,7,Low,0.0699,71,Two year,DSL,80.7,Add Online Security (incentive)
1492-KGETH,7,Low,0.0699,70,One year,DSL,78.35,Relationship check-in
9620-QJREV,7,Low,0.0698,47,One year,No,20.55,Relationship check-in
7601-DHFWZ,7,Low,0.0697,48,Two year,No,24.0,Relationship check-in
1552-CZCLL,7,Low,0.0696,55,Month-to-month,No,20.0,Offer a term contract
7279-NMVJC,7,Low,0.0695,17,One year,No,19.9,Relationship check-in
5696-EXCYS,7,Low,0.0695,17,Two year,No,19.45,Relationship check-in
8901-UPRHR,7,Low,0.0692,72,Two year,Fiber optic,109.2,Add Online Security (incentive)
9108-EQPNQ,7,Low,0.0691,10,Two year,No,26.1,Relationship check-in
9086-YJYXS,7,Low,0.0691,34,One year,DSL,77.2,Add Online Security (incentive); Add Tech Support
1834-ABKHQ,7,Low,0.069,52,One year,DSL,50.95,Add Online Security (incentive); Add Tech Support
7255-SSFBC,7,Low,0.069,72,Two year,Fiber optic,112.25,Add Online Security (incentive)
1084-MNSMJ,7,Low,0.0689,51,Two year,DSL,85.5,Relationship check-in
2137-DQMEV,7,Low,0.0688,68,One year,DSL,44.8,Add Tech Support; Move to automatic payment
9499-XPZXM,7,Low,0.0688,72,Two year,DSL,64.75,Relationship check-in
6217-KDYWC,7,Low,0.0688,57,Two year,No,19.6,Move to automatic payment
4163-HFTUK,7,Low,0.0686,51,One year,No,19.1,Move to automatic payment
4774-HHGGS,7,Low,0.0686,30,Two year,No,19.05,Move to automatic payment
7107-UBYKY,7,Low,0.0685,35,Month-to-month,No,25.75,Offer a term contract; Move to automatic payment
4451-RWASJ,7,Low,0.0685,15,One year,No,19.5,Move to automatic payment
5982-PSMKW,7,Low,0.0683,23,Two year,DSL,91.1,Relationship check-in
8042-RNLKO,7,Low,0.0681,66,One year,No,25.45,Relationship check-in
2126-GSEGL,7,Low,0.0681,70,Two year,DSL,84.8,Add Online Security (incentive)
0214-JHPFW,7,Low,0.0681,70,Two year,DSL,57.8,Add Online Security (incentive)
6016-NXBNJ,7,Low,0.0681,35,One year,No,19.15,Move to automatic payment
8076-FEZKJ,7,Low,0.068,10,One year,No,19.5,Move to automatic payment
5965-GGPRW,7,Low,0.068,72,Two year,Fiber optic,105.25,Add Tech Support
9711-FJTBX,7,Low,0.0679,56,One year,Fiber optic,85.85,Add Online Security (incentive); Move to automatic payment
5995-LFTLE,7,Low,0.0679,58,Two year,No,25.3,Relationship check-in
1741-WTPON,7,Low,0.0679,56,Two year,Fiber optic,115.85,Move to automatic payment
9170-ARBTB,7,Low,0.0679,52,One year,No,19.6,Relationship check-in
2790-XUYMV,7,Low,0.0679,71,One year,Fiber optic,85.45,Add Tech Support
2990-OGYTD,7,Low,0.0678,67,Two year,DSL,86.15,Add Online Security (incentive)
7061-OVMIM,7,Low,0.0678,30,One year,No,19.55,Relationship check-in
6933-VLYFX,7,Low,0.0678,31,One year,DSL,59.95,Move to automatic payment
6953-PBDIN,7,Low,0.0676,70,Two year,DSL,72.95,Add Online Security (incentive)
6188-UXBBR,7,Low,0.0676,38,One year,No,20.25,Relationship check-in
9639-BUJXT,7,Low,0.0676,63,One year,No,20.5,Move to automatic payment
6922-NCEDI,7,Low,0.0676,56,One year,No,21.2,Move to automatic payment
9867-JCZSP,7,Low,0.0675,17,One year,No,20.75,Move to automatic payment
4573-JKNAE,7,Low,0.0674,12,Two year,No,19.35,Relationship check-in
8590-YFFQO,7,Low,0.0673,70,Two year,DSL,64.95,Relationship check-in
8241-JUIQO,7,Low,0.0671,61,One year,No,19.45,Relationship check-in
8717-VCTXJ,7,Low,0.067,42,One year,No,19.55,Move to automatic payment
2990-IAJSV,7,Low,0.0668,72,Two year,DSL,92.0,Relationship check-in
0757-WCUUZ,7,Low,0.0668,54,Two year,DSL,63.35,Add Online Security (incentive); Add Tech Support
2192-OZITF,7,Low,0.0667,45,Two year,DSL,73.55,Move to automatic payment
9778-OGKQZ,7,Low,0.0666,72,Two year,DSL,92.0,Relationship check-in
9766-HGEDE,7,Low,0.0664,17,One year,No,19.35,Move to automatic payment
9140-CZQZZ,7,Low,0.0664,68,Two year,DSL,79.6,Relationship check-in
9110-HSGTV,7,Low,0.0663,69,Two year,DSL,82.45,Relationship check-in
3284-SVCRO,7,Low,0.0661,45,Two year,No,25.5,Move to automatic payment
8766-PAFNE,7,Low,0.0661,71,Two year,DSL,79.1,Add Online Security (incentive)
3125-RAHBV,7,Low,0.066,22,One year,No,20.3,Relationship check-in
4795-UXVCJ,7,Low,0.0659,26,One year,No,19.8,Relationship check-in
6741-QRLUP,7,Low,0.0658,63,Two year,DSL,80.3,Relationship check-in
8390-FESFV,7,Low,0.0657,62,Two year,DSL,84.5,Add Online Security (incentive)
3721-CNZHX,7,Low,0.0655,15,One year,No,19.8,Move to automatic payment
8191-XWSZG,7,Low,0.0653,52,One year,No,20.65,Move to automatic payment
2332-TODQS,7,Low,0.0652,48,One year,No,25.05,Relationship check-in
7109-CQYUZ,7,Low,0.0652,52,Two year,DSL,89.25,Move to automatic payment
4530-NDRKU,7,Low,0.0652,42,One year,No,19.05,Move to automatic payment
8232-CTLKO,7,Low,0.0652,66,Two year,DSL,59.75,Add Tech Support; Move to automatic payment
3766-EJLFL,7,Low,0.0651,68,Two year,Fiber optic,109.05,Relationship check-in
8181-YHCMF,7,Low,0.0651,68,Two year,DSL,60.3,Add Online Security (incentive)
1090-PYKCI,7,Low,0.0651,69,One year,Fiber optic,105.1,Relationship check-in
4933-BSAIP,7,Low,0.065,40,Two year,No,19.1,Move to automatic payment
8207-VVMYB,7,Low,0.065,70,Two year,No,26.0,Relationship check-in
4584-LBNMK,6,Low,0.065,45,One year,No,24.7,Relationship check-in
7297-DVYGA,6,Low,0.0649,51,One year,No,19.85,Relationship check-in
0401-WDBXM,6,Low,0.0648,72,Two year,Fiber optic,105.55,Add Tech Support
2077-DDHJK,6,Low,0.0648,68,Two year,DSL,70.9,Relationship check-in
4723-BEGSG,6,Low,0.0648,72,Two year,DSL,86.65,Relationship check-in
9281-CEDRU,6,Low,0.0647,68,Two year,DSL,64.1,Add Online Security (incentive)
8592-PLTMQ,6,Low,0.0647,64,One year,No,24.7,Move to automatic payment
8213-TAZPM,6,Low,0.0647,69,One year,Fiber optic,108.75,Add Online Security (incentive)
5312-TSZVC,6,Low,0.0647,15,One year,No,19.65,Move to automatic payment
5197-YPYBZ,6,Low,0.0647,12,Two year,No,25.25,Relationship check-in
3662-FXJFO,6,Low,0.0646,54,Two year,No,20.5,Move to automatic payment
6479-OAUSD,6,Low,0.0645,25,One year,No,19.9,Relationship check-in
7696-AMHOD,6,Low,0.0644,49,One year,DSL,78.0,Add Online Security (incentive); Add Tech Support
4114-QMKVN,6,Low,0.0644,56,One year,DSL,68.75,Add Tech Support
0621-TSSMU,6,Low,0.0643,56,One year,No,19.95,Relationship check-in
3283-WCWXT,6,Low,0.0642,6,Two year,No,25.4,Move to automatic payment
7427-AUFPY,6,Low,0.0642,54,Two year,No,19.65,Relationship check-in
4701-LKOZD,6,Low,0.0642,70,Two year,DSL,89.75,Relationship check-in
0254-WWRKD,6,Low,0.0641,67,One year,DSL,50.55,Add Online Security (incentive); Add Tech Support
9581-GVBXT,6,Low,0.0641,59,One year,DSL,34.8,Add Tech Support; Move to automatic payment
8387-UGUSU,6,Low,0.0639,15,Month-to-month,No,20.05,Offer a term contract; Move to automatic payment
8046-DNVTL,6,Low,0.0639,62,Two year,DSL,38.6,Relationship check-in
5887-IKKYO,6,Low,0.0638,58,Two year,Fiber optic,94.35,Add Online Security (incentive)
4632-XJMEX,6,Low,0.0637,53,One year,DSL,62.85,Relationship check-in
6549-BTYPG,6,Low,0.0636,60,Two year,DSL,60.8,Add Online Security (incentive)
6203-HBZPA,6,Low,0.0636,52,Two year,DSL,63.9,Relationship check-in
4203-QGNZA,6,Low,0.0635,28,Month-to-month,No,20.25,Offer a term contract; Move to automatic payment
6061-PQHMK,6,Low,0.0634,25,One year,No,19.9,Relationship check-in
5546-QUERU,6,Low,0.0634,13,One year,No,19.95,Move to automatic payment
0909-SELIE,6,Low,0.0633,61,Two year,DSL,80.8,Relationship check-in
7609-NRNCA,6,Low,0.0633,17,One year,No,19.55,Move to automatic payment
3571-DPYUH,6,Low,0.0633,58,One year,Fiber optic,94.7,Add Online Security (incentive)
2333-KWEWW,6,Low,0.0633,18,Two year,No,20.05,Relationship check-in
9297-EONCV,6,Low,0.0632,72,Two year,DSL,91.35,Relationship check-in
2632-IVXVF,6,Low,0.0632,68,Two year,Fiber optic,111.75,Relationship check-in
8661-BOYNW,6,Low,0.0631,72,Two year,DSL,84.4,Relationship check-in
0298-XACET,6,Low,0.0631,52,Two year,DSL,50.2,Add Online Security (incentive); Move to automatic payment
3071-MVJCD,6,Low,0.0631,72,Two year,DSL,82.3,Relationship check-in
0661-KBKPA,6,Low,0.063,53,One year,DSL,78.75,Add Online Security (incentive); Move to automatic payment
2805-AUFQN,6,Low,0.0628,25,Two year,No,19.8,Relationship check-in
9229-RQABD,6,Low,0.0628,18,One year,No,23.75,Move to automatic payment
8763-KIAFH,6,Low,0.0627,27,One year,No,20.55,Move to automatic payment
0123-CRBRT,6,Low,0.0627,61,Two year,DSL,88.1,Move to automatic payment
4893-GYUJU,6,Low,0.0626,50,One year,No,19.35,Move to automatic payment
9402-ROUMJ,6,Low,0.0626,67,One year,Fiber optic,100.25,Relationship check-in
9746-UGFAC,6,Low,0.0625,22,One year,No,20.85,Relationship check-in
7665-NKLAV,6,Low,0.0625,36,Two year,DSL,40.65,Relationship check-in
3212-KXOCR,6,Low,0.0625,52,Two year,No,21.0,Relationship check-in
1073-XXCZD,6,Low,0.0624,55,Two year,No,25.7,Relationship check-in
5730-DBDSI,6,Low,0.0624,66,Two year,No,19.7,Relationship check-in
8374-UULRV,6,Low,0.0624,72,Two year,DSL,86.05,Relationship check-in
0556-FJEGU,6,Low,0.0624,58,Two year,DSL,70.1,Add Online Security (incentive)
5696-JVVQY,6,Low,0.0623,48,Two year,DSL,70.1,Add Tech Support
6100-FJZDG,6,Low,0.0623,26,One year,No,20.05,Relationship check-in
0164-XAIRP,6,Low,0.0622,24,Two year,No,19.55,Relationship check-in
7963-SHNDT,6,Low,0.0621,52,Two year,DSL,39.1,Move to automatic payment
8069-RHUXK,6,Low,0.0621,67,Two year,DSL,35.7,Relationship check-in
9668-PUGNU,6,Low,0.0621,71,Two year,No,24.5,Move to automatic payment
8039-EQPIM,6,Low,0.062,69,Two year,DSL,60.25,Relationship check-in
0343-QLUZP,6,Low,0.062,60,Two year,DSL,39.6,Add Tech Support
0784-GTUUK,6,Low,0.062,62,One year,No,23.75,Relationship check-in
7321-ZNSLA,6,Low,0.062,13,Two year,DSL,40.55,Move to automatic payment
8626-PTQGE,6,Low,0.062,69,Two year,DSL,60.05,Relationship check-in
6631-HMANX,6,Low,0.0619,72,Two year,DSL,85.45,Add Online Security (incentive)
3266-FTKHB,6,Low,0.0619,17,Two year,No,19.15,Move to automatic payment
9661-JALZV,6,Low,0.0619,58,Two year,No,24.7,Relationship check-in
3712-PKXZA,6,Low,0.0618,61,One year,No,20.55,Relationship check-in
4304-XUMGI,6,Low,0.0618,50,Two year,DSL,75.15,Add Tech Support
7037-MTYVW,6,Low,0.0618,38,Two year,DSL,85.4,Relationship check-in
9795-SHUHB,6,Low,0.0617,66,Two year,DSL,58.2,Relationship check-in
3654-ARMGP,6,Low,0.0617,61,Two year,DSL,88.65,Add Online Security (incentive)
9795-NREXC,6,Low,0.0617,64,Two year,DSL,85.0,Relationship check-in
0020-INWCK,6,Low,0.0615,71,Two year,Fiber optic,95.75,Add Online Security (incentive); Add Tech Support
6508-NJYRO,6,Low,0.0615,15,One year,No,18.8,Move to automatic payment
5204-HMGYF,6,Low,0.0614,49,One year,DSL,87.2,Move to automatic payment
6614-YOLAC,6,Low,0.0613,71,Two year,DSL,58.65,Move to automatic payment
0336-KXKFK,6,Low,0.0613,72,Two year,DSL,61.2,Relationship check-in
7552-KEYGT,6,Low,0.0613,27,Two year,No,19.55,Relationship check-in
1676-MQAOA,6,Low,0.0613,72,Two year,DSL,75.1,Relationship check-in
7471-MQPOS,6,Low,0.0611,71,One year,DSL,72.9,Add Online Security (incentive)
4872-JCVCA,6,Low,0.0611,71,Two year,DSL,47.6,Relationship check-in
0253-ZTEOB,6,Low,0.061,48,Two year,DSL,79.65,Add Online Security (incentive); Move to automatic payment
1227-UDMZR,6,Low,0.0609,72,Two year,DSL,91.15,Relationship check-in
2525-GVKQU,6,Low,0.0609,60,Two year,No,20.6,Move to automatic payment
8314-HTWVE,6,Low,0.0608,7,Two year,No,19.85,Move to automatic payment
1133-KXCGE,6,Low,0.0607,18,One year,No,20.1,Move to automatic payment
3902-MIVLE,6,Low,0.0606,63,Two year,DSL,75.7,Move to automatic payment
5494-WOZRZ,6,Low,0.0605,71,Two year,DSL,82.0,Relationship check-in
3982-JGSFD,6,Low,0.0605,36,One year,No,20.35,Relationship check-in
7337-CINUD,6,Low,0.0605,8,Two year,No,19.5,Relationship check-in
5879-HMFFH,6,Low,0.0604,72,Two year,DSL,88.05,Relationship check-in
7996-BPXHY,6,Low,0.0604,13,Two year,No,25.0,Relationship check-in
9938-TKDGL,6,Low,0.0603,68,Two year,Fiber optic,99.55,Move to automatic payment
9867-XOBQA,6,Low,0.0602,21,Two year,DSL,53.15,Move to automatic payment
5930-GBIWP,6,Low,0.0602,69,Two year,DSL,81.5,Relationship check-in
1063-DHQJF,6,Low,0.0602,69,Two year,Fiber optic,92.15,Add Online Security (incentive); Move to automatic payment
7233-PAHHL,6,Low,0.0601,66,Two year,DSL,84.0,Move to automatic payment
2498-XLDZR,6,Low,0.0601,32,Two year,DSL,73.6,Move to automatic payment
4616-ULAOA,6,Low,0.0599,65,Two year,Fiber optic,110.8,Add Online Security (incentive)
0230-WEQUW,6,Low,0.0597,66,Two year,DSL,56.6,Relationship check-in
2662-NNTDK,6,Low,0.0596,65,One year,No,24.8,Relationship check-in
1080-BWSYE,6,Low,0.0596,64,Two year,No,25.65,Relationship check-in
7369-TRPFD,6,Low,0.0596,19,One year,No,18.8,Move to automatic payment
5126-RCXYW,6,Low,0.0595,54,Two year,DSL,46.0,Add Online Security (incentive)
7471-WNSUF,6,Low,0.0593,60,One year,No,24.15,Relationship check-in
4419-UJMUS,6,Low,0.0593,69,Two year,Fiber optic,99.35,Add Online Security (incentive); Move to automatic payment
3938-YFPXD,6,Low,0.0593,72,Two year,DSL,84.3,Relationship check-in
5816-JMLGY,6,Low,0.0593,70,Two year,DSL,80.4,Add Online Security (incentive)
3976-HXHCE,6,Low,0.0593,72,Two year,No,19.3,Relationship check-in
9769-TSBZE,6,Low,0.0592,70,Two year,DSL,66.0,Move to automatic payment
1215-EXRMO,6,Low,0.0592,50,Two year,No,20.55,Move to automatic payment
7131-ZQZNK,6,Low,0.059,60,Two year,DSL,59.85,Relationship check-in
5986-WWXDV,6,Low,0.0589,39,One year,No,19.35,Relationship check-in
6445-TNRXS,6,Low,0.0588,68,Two year,Fiber optic,114.7,Relationship check-in
5214-NLTIT,6,Low,0.0588,72,Two year,Fiber optic,90.8,Add Online Security (incentive); Add Tech Support
1775-KWJKQ,6,Low,0.0588,72,Two year,DSL,89.85,Relationship check-in
8612-GXIDD,6,Low,0.0588,12,Two year,No,25.4,Relationship check-in
7153-CHRBV,6,Low,0.0587,57,One year,DSL,59.3,Move to automatic payment
3452-FLHYD,6,Low,0.0587,25,One year,No,20.95,Relationship check-in
5003-OKNNK,6,Low,0.0587,15,One year,No,20.35,Relationship check-in
6447-EGDIV,6,Low,0.0586,31,One year,No,20.95,Move to automatic payment
7305-ZWMAJ,6,Low,0.0586,30,One year,No,20.7,Relationship check-in
4378-BZYFP,6,Low,0.0585,17,One year,No,20.5,Move to automatic payment
3131-NWVFJ,6,Low,0.0584,14,One year,No,19.55,Move to automatic payment
6518-KZXCB,6,Low,0.0584,22,Two year,No,25.25,Move to automatic payment
6244-BESBM,6,Low,0.0582,69,Two year,Fiber optic,95.2,Add Online Security (incentive)
6418-HNFED,6,Low,0.0582,51,Two year,DSL,83.25,Relationship check-in
4452-ROHMO,6,Low,0.0582,15,Two year,No,19.6,Move to automatic payment
0114-IGABW,6,Low,0.0582,71,Two year,DSL,58.25,Add Online Security (incentive)
2789-CZANW,6,Low,0.0581,64,Two year,Fiber optic,110.3,Relationship check-in
4825-FUREZ,6,Low,0.058,42,Two year,No,20.25,Move to automatic payment
5469-NUJUR,6,Low,0.058,19,Two year,No,19.95,Move to automatic payment
1163-VIPRI,6,Low,0.058,65,Two year,Fiber optic,109.3,Move to automatic payment
8690-UPCZI,6,Low,0.0579,29,One year,DSL,69.05,Relationship check-in
1150-FTQGN,6,Low,0.0578,60,One year,Fiber optic,94.15,Add Tech Support
2550-AEVRU,6,Low,0.0578,57,One year,DSL,53.45,Add Tech Support; Move to automatic payment
0307-BCOPK,6,Low,0.0578,16,One year,No,19.05,Move to automatic payment
2466-FCCPT,6,Low,0.0577,20,One year,No,19.7,Relationship check-in
0221-NAUXK,6,Low,0.0576,10,One year,No,19.95,Relationship check-in
6368-TZZDT,6,Low,0.0575,4,Two year,No,19.5,Relationship check-in
0219-QAERP,6,Low,0.0575,30,One year,No,19.8,Relationship check-in
3638-VBZTA,6,Low,0.0575,68,Two year,DSL,86.5,Relationship check-in
1431-AIDJQ,6,Low,0.0575,33,Two year,DSL,82.1,Add Online Security (incentive)
9777-IQHWP,6,Low,0.0574,64,Two year,Fiber optic,93.4,Add Tech Support
6349-JDHQP,6,Low,0.0573,53,Two year,No,19.85,Relationship check-in
7340-KEFQE,6,Low,0.0573,51,Two year,DSL,34.2,Relationship check-in
3458-IDMFK,6,Low,0.0572,25,Two year,No,20.75,Move to automatic payment
3166-PNEOF,6,Low,0.0569,61,Two year,DSL,86.45,Relationship check-in
5149-QYTTU,6,Low,0.0568,71,One year,Fiber optic,95.15,Relationship check-in
3021-VLNRJ,6,Low,0.0568,50,One year,DSL,70.8,Relationship check-in
1015-JPFYW,6,Low,0.0567,7,One year,No,19.45,Move to automatic payment
8821-KVZKQ,6,Low,0.0567,70,One year,DSL,58.4,Add Online Security (incentive)
4006-HKYHO,6,Low,0.0567,63,Two year,DSL,86.7,Relationship check-in
5696-CEIQJ,6,Low,0.0567,67,Two year,Fiber optic,103.15,Add Online Security (incentive)
8259-DZLIZ,6,Low,0.0567,64,One year,DSL,53.85,Add Online Security (incentive); Add Tech Support
0019-GFNTW,6,Low,0.0566,56,Two year,DSL,45.05,Relationship check-in
3884-UEBXB,6,Low,0.0565,67,Two year,DSL,36.15,Add Tech Support
6723-CEGQI,6,Low,0.0565,65,Two year,DSL,45.25,Add Online Security (incentive); Move to automatic payment
3720-DBRWL,6,Low,0.0564,51,Two year,DSL,83.85,Relationship check-in
1951-IEYXM,6,Low,0.0563,72,Two year,DSL,90.6,Relationship check-in
9648-BCHKM,6,Low,0.0562,18,Two year,No,24.65,Relationship check-in
6374-NTQLP,6,Low,0.0561,72,Two year,Fiber optic,104.1,Relationship check-in
3778-FOAQW,6,Low,0.056,24,One year,No,20.15,Move to automatic payment
8466-PZBLH,6,Low,0.0559,67,Two year,Fiber optic,104.6,Relationship check-in
0839-QNXME,6,Low,0.0559,30,Two year,No,19.4,Relationship check-in
2664-XJZNO,6,Low,0.0558,72,Two year,Fiber optic,104.9,Relationship check-in
1599-MMYRQ,6,Low,0.0557,62,One year,Fiber optic,81.45,Add Tech Support
1303-SRDOK,6,Low,0.0557,55,Two year,Fiber optic,69.05,Add Online Security (incentive); Add Tech Support
3423-HHXAO,6,Low,0.0557,14,One year,No,19.5,Move to automatic payment
5918-VUKWP,6,Low,0.0556,32,One year,No,20.55,Relationship check-in
5803-NQJZO,6,Low,0.0556,72,Two year,DSL,67.8,Relationship check-in
5372-FBKBN,6,Low,0.0556,21,Month-to-month,No,20.75,Offer a term contract; Move to automatic payment
2335-GSODA,6,Low,0.0555,23,Two year,DSL,40.1,Move to automatic payment
3970-XGJDU,6,Low,0.0555,62,Two year,No,19.2,Relationship check-in
6080-LNESI,6,Low,0.0554,51,Two year,No,24.75,Move to automatic payment
1971-DTCZB,6,Low,0.0554,72,Two year,DSL,90.95,Relationship check-in
7973-DZRKH,6,Low,0.0551,66,Two year,Fiber optic,90.95,Relationship check-in
3569-VLDHH,6,Low,0.0551,66,One year,DSL,75.1,Move to automatic payment
5787-KXGIY,5,Low,0.0549,72,Two year,No,19.3,Relationship check-in
